v1,word,awl,gsl,core_avl,domain_avl,soc,sci,rel,his,med,law,fin,edu,hum,wg,frequency_gsl,complexity_gsl,proximity_gsl,polysemy_gsl,diversity_gsl,frequency_awl,complexity_awl,proximity_awl,polysemy_awl,diversity_awl,frequency_avlds,complexity_avlds,proximity_avlds,polydiv_avlds,missing,ortho_n,phono_n,og_n,old,pld,length,nphon,nsyll,nmorph,log_freq_hal,log_freq_kf,cocazipf,d,zenozipf,subzipf,cd,semd,wordage,freqband,z_sem_prec,wordsmyth_lnapossam,wordnet_lnapossam,word_uk,d_rt_mean,d_accuracy_mean,nmg_accuracy_mean,nmg_rt_mean,z_d_rt,z_d_accuracy,z_nmg_rt,z_nmg_accuracy,blprt,blpzscore,blpaccuracy,bg_mean,closed_class,sfi,lg10cd,lg10wf,word_age,occurtotal,occurnum,freq_pm,aoaknown,aoamean,aoasd,aoa,mrcaoa,frequency,image,dom_pos,bigram,concm,concsd,total_part,percent_known,percent_unknown,gradelevel,meanpctcor,prevalence_uk,prevalence_us,prevalence,prevalence_male,prevalence_female,aca_freq,ratio,disp,range,n_subjects,wffa_missing,_merge,age_band,quantile_aoamean,length2,complex_strata,frequency_strata,polysemy_strata,random_sample,sample_flag,strata,target
103104,custodial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5770109,2.0567446,-.57867253,-2.3190458,-3.4875207,-1.9379126,.57096756,.30809867,-1.9743105,-2.8292661,-1.3084935,1.0097828,-.32345253,-1.4878645,3.5714285,1,1,1,3.75,3.8,9,9,3,2,6.29,0,3.0943696,.096299998,2.7883303,2.6250436,4,.84831059,400,5,-1.2624104,0,0,custodial,732.5625,.969697,.96428573,732.88892,-.38568124,.64424604,-.0074882917,.31810638,,,,3475.75,0,-1.2722814,1.30103,1.3222193,228,19,19,.39215687,1,11.47,3.1500001,,,,,j,0,2.1199999,1.3099999,28,.93000001,.071428575,,,1.7501729,2.2457318,2.0425251,1.7974504,1.8751708,0,,,,,3.5714285,Matched (3),Middle School,Middle school,9,3,2,0,.89483047,0,320,0
383997,unremorseful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.6007204,1.0198797,-.62467289,-2.5012908,-2.0553215,-5.1383576,-.27334803,-.25466743,-1.9446425,-2.5895984,-4.5151567,.12445,-.47566089,-1.5628778,71.428574,0,0,0,2.8,2.75,8,6,3,2,.69,0,.38087919,0,1.7860218,1.6038543,15,1.3000556,182,2,.082253695,0,0,unremorseful,,,,,,,,,,,,,,,.30103001,.30103001,402,20,20,.019607844,1,11.3,2.27,,,,,j,0,1.89,1.23,29,.97000003,.034482758,,,1.6858838,1.6573695,1.665112,1.6375643,1.449934,0,,,,,71.428574,Matched (3),Middle School,Middle school,12,4,0,0,.80238152,0,400,0
243720,nonpayment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5744359,2.3105016,-.7120207,-1.1765016,-.69067174,-3.0986927,.76401675,-.31587473,-.49820709,-1.5334177,-2.3610253,1.142375,-.5222584,-.31341618,14.285714,0,0,0,3.75,3.8,10,9,3,3,3.3,0,2.3808792,0,2.0893602,2.257067,1,1.6568943,437,4,.82928926,.69314718,1.0986123,nonpayment,813.84375,.94117647,.92307693,699.5,.2104982,.49978539,-.31219116,-.01393092,,,,3262.1101,0,,.90309,.95424253,,19,19,.15686275,1,10,3.21,,,,,n,0,2.8299999,1.46,30,1,0,,,1.3773632,1.870398,1.7079422,1.6932595,1.6962491,0,,,,,14.285714,Matched (3),Middle School,Elementary,10,4,1,3,.36669868,0,413,0
341536,spontaneous,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0555755,2.8446305,-.83487397,-1.3250921,.19773583,-.22441167,1.1766577,-.35954383,-.7150287,.33340812,.36220169,1.5662587,-.58868271,-.24307339,0,0,0,0,4.4499998,4.6500001,11,10,3,2,7.7800002,1.230449,3.9259388,.62220001,3.952683,3.6332381,80,1.8511682,437,6,-1.2624104,1.0986123,.69314718,spontaneous,796.3125,1,1,702.33331,.081910476,.79773521,-.28633469,.60587186,,,,4059.8,0,.74514782,2.2148438,2.3304138,344,20,20,4.1764708,1,9.8500004,2.46,,,,,j,0,1.73,1.17,30,1,0,10,.81999999,2.5758293,2.3618944,2.4152932,2.2891064,2.350245,1551,1.6623704,.92995912,8,0,0,Matched (3),Elementary School,Elementary,11,4,4,3,.3044796,0,443,0
150482,fundamental,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-.17850752,2.8718326,-.8031373,-.32434854,.47414842,.73814362,1.1719608,-.3510209,.40889606,.74120796,1.2569095,1.5921378,-.5774036,.73725295,0,0,0,0,4.1500001,3.8,11,10,4,3,9.3900003,1.69897,4.612731,.91280001,4.3623614,3.5281336,273,1.9119686,495,6,.082253695,1.3862944,1.6094379,fundamental,738.65625,1,1,695.29999,-.340985,.79773521,-.3505199,.60587186,,,,1902.2,0,1.3230971,2.0492179,2.2253094,430,20,20,3.2745099,1,9.8999996,2.9200001,,,,,j,0,1.5700001,.92000002,28,1,0,8,.88,2.5758293,2.2611494,2.334583,2.3336959,2.5758293,9763,2.0987177,.93810153,8,0,0,Matched (3),Elementary School,Elementary,11,4,4,4,.14408687,0,444,0
130711,epoxy,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2.4114451,1.102033,-.80010241,-1.2892873,-2.863137,-1.7037001,-.20936406,-.30555099,-.67632633,-2.3874969,-1.1371907,.2053843,-.5443393,-.56705713,46.42857,0,0,0,3.4000001,3,9,6,2,1,6.5,0,3.1884143,.27059999,3.1307528,2.3028243,9,1.0331069,428,5,.53047502,1.0986123,.69314718,epoxy,,,,,,,,,,,,,0,-.45560312,.90309,1,84,19,16,.17647059,.84210527,12.12,2.9200001,,,,,,,,,0,,,12,.51999998,.71294087,1.3321832,1.1214521,1.0518745,1.0109636,255,1.4734409,.68361861,3,1,46.42857,Matched (3),Middle School,Middle school,5,0,3,3,.039841708,1,033,0
190920,jazzman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1607404,4.5515122,-.76461196,-2.6794949,-2.7291083,-3.6898482,2.6746216,-.38338912,-2.3188379,-3.8632448,-2.9389904,2.7868001,-.58843493,-1.789095,57.142857,0,0,0,5.5,5.8000002,16,11,5,4,3.9100001,0,1.8580004,0,1.7860218,1.7799456,4,1.0882734,64,4,.82928926,0,0,jazzman,,,,,,,,,,,,,0,,.47712126,.47712126,81,18,17,.039215688,.94444442,11.88,3.0599999,,,,,n,0,4.5799999,.63999999,29,.89999998,.10344828,,,.92039108,1.2433743,1.1448801,.94157988,1.1959941,0,,,,,57.142857,Matched (3),Middle School,Middle school,7,1,0,0,.043316159,1,100,0
293956,quest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.67074835,-.1941096,-.63260072,.12891698,.26217112,.18660285,-1.4241868,-.048935872,.86565602,.24848221,.77916682,-.76523179,-.35665753,.95715922,0,1,1,0,1.95,1.9,5,5,1,1,9.2200003,1.20412,4.2540255,.75129998,3.8490281,3.8186982,71,1.8810996,476,6,.082253665,1.3862944,1.9459101,quest,677.22583,.91176468,1,622.13794,-.79156315,.35081032,-1.0181872,.60587186,572.25641,-.43449217,.97500002,2249.75,0,.72256804,2.2944663,2.5158739,650,20,20,6.4117646,1,10.4,3.8699999,,,,,n,0,2.8699999,1.33,30,1,0,10,.69999999,2.2188048,2.5758293,2.4256737,2.5758293,2.5758293,0,,,,,0,Matched (3),Middle School,Elementary,5,0,4,4,.78209943,0,044,0
225292,misconception,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-2.0586598,3.5111558,-.7299304,-2.2604485,.27384689,-1.3716666,1.7790095,-.35745946,-1.7004527,.091849394,-.71252239,2.078793,-.58072865,-1.0556234,0,0,0,0,4.25,4.4000001,13,11,4,4,7.1900001,.60206002,3.3223906,.74479997,3.0436027,2.6645522,10,1.870497,426,5,.53047502,0,0,misconception,868.90002,.88235295,.96774191,854.09998,.61432344,.20183554,1.0986679,.3459543,,,,2337.0801,0,-.10766162,1.3617278,1.3617278,342,18,18,.43137255,1,10.39,3.1800001,,,,,n,0,1.9299999,.94,28,1,0,12,.88999999,2.5758293,2.4024489,2.4407001,2.3272917,2.38462,917,1.6899774,.84122145,8,1,0,Matched (3),Middle School,Elementary,13,4,3,1,.81860042,0,431,0
211180,magma,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2.3507073,-.16524281,-.5764305,-2.0293889,-5.1567736,-1.502308,-1.2545519,-.060922682,-1.5056274,-4.357872,-1.1183703,-.6721608,-.35353783,-1.4498885,3.5714285,1,0,0,1.9,2.05,5,5,2,1,6.1700001,0,3.0566576,.074900001,4.1126127,2.581578,51,.41847649,271,5,.53047502,.69314718,0,magma,816.53571,.84848487,1,717.4483,.23024309,.030288752,-.1483973,.60587186,687.74194,.17540365,.84210527,2160.25,0,-.013449087,1.1139433,1.2787536,335,19,18,.35294119,.94736844,9.7799997,2.24,,,,,n,0,4.73,.52999997,27,.95999998,.037037037,13,.67000002,1.5598675,1.6793855,1.6483356,1.6620395,1.7333539,222,1.6469338,.60042757,2,1,3.5714285,Matched (3),Elementary School,Elementary,5,0,3,1,.72125423,0,031,0
389976,vengeance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3995329,1.4076741,-.79238981,-1.9865865,-.33468062,-.61449862,.021839712,-.30699614,-1.2209969,-.24874184,-.048457533,.42912468,-.56446081,-.93236727,0,0,0,0,3.7,2.9000001,9,7,2,2,7.5999999,1,3.7137215,.5503,3.5736601,3.7453041,35,1.7240722,476,5,.82928926,.69314718,0,vengeance,748,.91176468,1,819.42859,-.27245072,.35081032,.78226137,.60587186,707.71051,.4349097,.94999999,4663.1299,0,.30860054,2.3242824,2.4424798,703,19,19,5.4117646,1,10.63,2.3900001,,,,,n,0,2.04,1.14,29,.97000003,.034482758,8,.68000001,2.1902699,2.0739377,2.1031818,1.9248685,2.0183067,0,,,,,0,Matched (3),Middle School,Elementary,9,3,4,2,.23687515,0,342,0
334964,smuggler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6671908,.9320792,-.35761839,-2.082638,-4.2802653,-2.024143,-.36201259,.98573411,-1.4902384,-3.8335409,-1.3558092,.094975181,-.060839813,-1.3503599,10.714286,2,2,2,2.5,2.6500001,8,6,3,2,5.7399998,0,3.0807168,.28290001,2.4873002,3.102165,3,.64193124,294,5,1.1281035,.69314718,0,smuggler,660.03027,.97058821,.92592591,716.67999,-.91768861,.64876014,-.1554088,.0090245772,625.27777,-.067661144,.97368419,3391.1399,0,-1.1564573,1.6434526,1.7993406,339,20,20,1.2156863,1,9.9499998,3.53,,,,,n,0,4.3099999,1.12,26,1,0,6,.83999997,2.2105219,2.24911,2.2372513,2.0071204,2.5758293,0,,,,,10.714286,Matched (3),Elementary School,Elementary,8,2,2,1,.68253684,0,221,0
197763,kumquat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9862561,1.2757527,-.75159204,-1.6828417,-2.4127779,-3.4289751,-.14523716,-.28510913,-1.1595824,-3.2084138,-2.7760673,.30294067,-.5105918,-1.0529394,17.857143,0,0,0,3.9000001,3.8499999,7,7,2,1,4.0300002,.30103001,1.7788192,0,2.0893602,2.7007644,1,1.2008415,150,3,1.1281035,.69314718,.69314718,kumquat,1065.4445,.28125,.75,942.90479,2.055932,-2.8428395,1.9090889,-1.4084872,,,,1964.67,0,,1.1760913,1.39794,,19,17,.47058824,.89473683,12.47,4.3299999,,,,,n,0,4.8800001,.34,27,.88999999,.11111111,12,.67000002,.90990752,1.2987933,1.1747166,1.0710347,1.2971597,0,,,,,17.857143,Matched (3),Middle School,Middle school,7,1,0,2,.74707311,0,102,0
246912,oblong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5643513,.44740966,-.75054568,-1.0007136,-.97431582,-1.8709508,-.8730005,-.28288588,-.54699564,-.18501714,-1.2688634,-.32928675,-.51364356,-.17792481,0,0,0,0,2.75,2.8499999,6,5,2,1,5.5599999,0,2.9904735,.73299998,3.1862702,2.1479223,15,1.5359277,495,5,-.36596769,.69314718,1.0986123,oblong,768.76001,.71428573,.9285714,702.46155,-.12018076,-.64944971,-.28516445,.030340465,730.15387,.44738576,.68421054,4564.6001,0,.035164993,.84509802,.84509802,500,18,18,.11764706,1,10.39,3.1099999,,,,,j,0,3.5899999,1.22,28,.95999998,.035714287,6,.73000002,2.5758293,1.7985456,1.9069473,1.3831784,1.8218285,0,,,,,0,Matched (3),Middle School,Elementary,6,1,3,3,.090564914,1,133,0
379241,undisguised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3599057,2.5325813,-.69610411,-2.3652496,-1.3442303,-2.8915131,1.00472,-.31029683,-1.9998413,-1.0158006,-2.2599761,1.3263741,-.53241712,-1.2757798,7.1428571,0,0,0,3.6500001,4.0500002,11,9,3,4,3.71,0,2.5655706,.35910001,2.7425728,1.6038543,7,1.4505092,365,3,-1.2624104,0,0,undisguised,1046.1072,.84848487,1,802.46429,1.9140975,.030288752,.62744743,.60587186,,,,3507.6001,0,-.75184482,.30103001,.30103001,402,20,18,.019607844,.89999998,10.56,3.05,,,,,j,0,2.52,1.27,30,.97000003,.033333335,,,1.6448536,1.5366942,1.5656018,1.6641275,1.7062972,0,,,,,7.1428571,Matched (3),Middle School,Elementary,11,4,1,0,.94028115,0,410,0
127145,embraceable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3340058,.52121639,-.56285924,-2.4775364,-3.7659593,-4.0958447,-.67292714,-.013975076,-2.1294434,-3.3487334,-3.386986,-.25522169,-.3301799,-1.7127055,71.428574,1,2,0,2.6500001,2.6500001,7,5,2,2,0,0,2.0529771,0,1.7860218,1.7799456,2,.82171291,229,2,-.067153439,0,0,embraceable,,,,,,,,,,,,,0,,.47712126,.47712126,159,18,17,.039215688,.94444442,12.12,2.2,,,,,j,0,2.48,1.27,23,1,0,,,1.3773632,1.602704,1.5388129,1.528169,1.614567,0,,,,,71.428574,Matched (3),Middle School,Middle school,11,4,0,0,.23074453,0,400,0
368312,tramway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7221422,.81286514,-.7056573,-1.3204854,-4.3911328,-3.1314363,-.48243371,-.2790091,-.69422776,-3.5772758,-2.5403714,-.0076241991,-.49650809,-.69103116,7.1428571,0,0,0,2.95,3,7,6,2,2,3.8099999,0,2.1517313,.1913,2.3903902,1.7799456,3,.61899787,325,4,.82928926,1.3862944,.69314718,tramway,910.42859,.21212122,.86363637,909.26318,.918926,-3.192987,1.6020801,-.49286938,,,,2241,0,-1.451314,.47712126,.47712126,175,20,17,.039215688,.85000002,12.06,3.5799999,,,,,,,,,0,,,12,.70999998,1.5755361,.74251753,.9153651,1.0120318,.76927626,0,,,,,7.1428571,Matched (3),Middle School,Middle school,7,1,1,3,.91746002,0,113,0
203018,lethality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4441142,1.8305728,-.66805303,-2.4050455,-1.9816961,-2.9880366,.35547793,-.30041623,-2.0936644,-3.467931,-2.2623909,.79705131,-.52375609,-1.5425068,17.857143,0,0,0,3.0999999,3.2,9,8,4,2,5.9499998,0,2.4777892,0,1.7860218,1.9048843,1,1.2990754,171,4,.2316608,0,0,lethality,919.38464,.41935483,.34615386,912.88892,.98461664,-2.1433182,1.635168,-4.6624517,,,,3936.25,0,,.60206002,.60206002,344,19,18,.05882353,.94736844,11.06,2.78,,,,,n,0,2,1.17,25,.92000002,.079999998,,,.68852615,1.0394185,.93487883,1.2191066,.84477711,0,,,,,17.857143,Matched (3),Middle School,Elementary,9,3,1,0,.75796843,0,310,0
43740,antislavery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5412865,3.7845054,-.74366772,-2.6265328,-3.8091135,-2.9286935,1.9818603,-.35748106,-2.3554707,-3.0554662,-2.4837906,2.2511106,-.55082393,-1.8987787,21.428572,0,0,0,4.75,6.5,11,11,5,3,2.0799999,0,2.3102982,.1953,3.6144049,1.6038543,34,.78465158,247,3,.53047502,0,0,antislavery,902.67743,.91176468,.9285714,804.34613,.862073,.35081032,.64462084,.030340465,,,,5129,0,-.099904016,.30103001,.30103001,,18,18,.019607844,1,11.06,2.1800001,,,,,j,0,2.26,1.35,28,.95999998,.035714287,4,.68000001,1.6751832,1.4134297,1.4855452,1.4940122,1.4923897,0,,,,,21.428572,Matched (3),Middle School,Elementary,11,4,1,0,.31993765,0,410,0
384237,unrighteous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8856432,1.9339812,-.76123387,-2.1524975,.44945464,-3.3523698,.46444988,-.27819467,-1.5912528,-.017839281,-2.631954,.83735156,-.53102654,-1.007787,46.42857,0,2,0,4.25,3.5,10,8,2,2,3.53,0,1.8722409,.31,2.2654514,2.2059143,2,1.9559808,393,4,-1.2624104,.69314718,0,unrighteous,,,,,,,,,,,,,0,-1.4177585,.84509802,.90309,775,19,18,.13725491,.94736844,9.8900003,3.5799999,,,,,j,0,2.04,1.37,28,.95999998,.035714287,8,.75999999,1.611555,1.4395314,1.4794407,1.3514789,1.535005,0,,,,,46.42857,Matched (3),Elementary School,Elementary,11,4,0,1,.5437426,0,401,0
378836,underside,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1.8046265,1.4725546,-.54545313,-2.2162654,-1.3983828,-1.055359,.07323885,.33713222,-1.7041436,-1.3671145,-.55579889,.50084996,-.31484887,-1.2684822,0,1,1,1,2.5999999,3.4000001,9,7,3,2,7.0700002,.69897002,3.4668829,.66869998,3.7614582,2.4167676,49,1.4304676,333,5,1.4269178,0,0,underside,804.70966,.93939394,.96428573,667.59259,.1435017,.49075657,-.60337394,.31810638,,,,4740.25,0,.58356404,1.1139433,1.1139433,320,19,18,.23529412,.94736844,10,3.3099999,,,,,n,0,3.79,1.4,29,1,0,4,.91000003,1.9766879,2.2664518,2.17208,2.1632998,2.5758293,278,.72160244,.82222694,7,1,0,Matched (3),Middle School,Elementary,9,3,4,1,.8981148,0,341,0
61337,bitchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0714648,2.4580672,-.71570671,-2.5085058,-1.7163621,-2.5610704,.83172345,-.3207576,-2.1720562,-2.5142252,-1.813858,1.1837518,-.54172593,-1.550591,50,0,0,0,3.9000001,4.4499998,10,8,4,3,5.3699999,.30103001,2.6883752,0,2.0893602,3.1157377,32,1.360815,247,4,-1.2624104,0,0,bitchy,,,,,,,,,595.14288,-.23603712,.94736844,,0,,1.6627579,1.8129133,72,18,18,1.254902,1,11.44,3.28,,,,,j,0,2.3199999,1.25,28,1,0,,,2.5758293,2.0441625,2.1330984,2.3309937,2.1251819,0,,,,,50,Matched (3),Middle School,Middle school,6,1,1,0,.028739115,1,110,0
305567,resole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2492256,.080238558,-.36155453,-2.119575,-.90023875,-3.8785274,-1.0938373,.60124379,-1.5561352,-2.0036378,-3.1980593,-.56061,-.095062159,-1.1281444,21.428572,2,2,1,1.9,2,6,5,2,1,2.77,.30103001,1.6819092,0,1.7860218,1.6038543,1,1.6128396,293,3,-.36596769,.69314718,0,resole,1024.8235,.5151515,.66666669,768.70001,1.7579865,-1.6580939,.31931907,-2.0799401,849.11108,1.1302665,.25,6391,0,,.30103001,.30103001,179,20,14,.019607844,.69999999,10.93,3.77,,,,,,,,,0,,,,,.57177305,.5940693,.58822727,.50107861,.55965573,0,,,,,21.428572,Matched (3),Middle School,Elementary,6,1,0,1,.24803485,0,101,0
381012,unhittable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2238016,4.3850594,-.75406265,-2.6392167,-2.50281,-3.8857999,2.4873083,-.37941846,-2.350807,-2.1867867,-3.1465137,2.6980474,-.56437379,-1.6959631,78.571426,0,0,0,5.1500001,6.6999998,13,12,5,3,1.1,0,2.0041285,0,1.7860218,1.7799456,1,1.1336604,368,3,-1.2624104,0,0,unhittable,,,,,,,,,,,,,0,,.47712126,.47712126,,21,19,.039215688,.90476191,10.58,2.8499999,,,,,j,0,1.88,.76999998,28,.93000001,.071428575,,,.51865691,.71623516,.66263437,.95075697,.4300057,0,,,,,78.571426,Matched (3),Middle School,Elementary,10,4,0,0,.28513724,0,400,0
133469,evolutionary,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-1.1190311,3.4586701,-.78661406,-2.3150318,-2.6147041,-.28785896,1.6843414,-.38165548,-1.9909443,-1.390362,.24734865,2.0191481,-.59912366,-1.3143768,0,0,0,0,4.25,4.9499998,12,10,6,2,8.2200003,.60206002,4.105073,.65020001,3.8257568,3.0881541,58,1.0466962,485,6,-1.2624104,0,0,evolutionary,943.36365,1,.96551722,690.21429,1.1604972,.79773521,-.39693126,.32802907,,,,1861.27,0,.63632053,1.6812413,1.7853298,191,18,18,1.1764706,1,10.5,2.75,,,,,j,0,1.78,1.25,27,1,0,,,2.2304997,2.3964159,2.3406086,2.5758293,2.5758293,3872,2.7083805,.82127029,6,1,0,Matched (3),Middle School,Elementary,12,4,4,0,.13459425,0,440,0
389868,vend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1603198,-.6524781,1.1350273,-1.2940204,-1.930172,-4.5153356,-1.8156457,5.9477553,-.46813086,-2.7210467,-3.9410856,-1.149912,1.9425718,-.42577288,35.714287,11,14,9,1.55,1.45,4,4,1,1,4.77,0,.38087919,0,1.7860218,1.3016658,2,1.3147954,365,4,.67988211,1.0986123,.69314718,vend,730.53571,.84848487,1,621.4483,-.40054733,.030288752,-1.0244807,.60587186,628.35712,-.11058754,.7631579,4623.3301,,,0,0,378,20,19,0,.94999999,10.292691,2.54,,,,,.,0,3.04,1.64,29,.89999998,.10344828,12,.72000003,1.0965644,1.2252041,1.1881289,.97474355,1.0787412,0,,,,,35.714287,Matched (3),Middle School,Elementary,4,0,0,3,.37050125,0,003,0
289157,provision,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-.65828705,1.3974121,-.55617112,-.11797706,-.03010229,.1509559,-.054277875,.33050206,.71325105,.16009748,.69773555,.44791064,-.30282941,.93611515,0,1,1,1,2.45,2.5999999,9,7,3,3,8.7799997,1.6720978,4.2650514,.87800002,3.881752,2.9156082,79,1.7781134,485,6,.23166078,1.7917595,1.6094379,provision,713.06061,.97058821,.95999998,661.16669,-.52872318,.64876014,-.66201591,.28357422,,,,3813.25,0,.8232494,1.5797836,1.6127839,396,20,20,.78431374,1,11.9,3.0899999,,,,,n,0,2.6500001,1.65,28,.93000001,.071428575,13,.64999998,2.5758293,2.5758293,2.5758293,2.3244379,2.5758293,8555,2.0854979,.88361251,8,1,0,Matched (3),Middle School,Middle school,9,3,4,4,.20571612,0,344,0
291438,pupa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2243369,-.17866386,-.23443814,-2.0700872,-3.8062541,-2.4761603,-1.3336943,.79735833,-1.4298561,-3.1976912,-2.0326295,-.73305398,.056364294,-1.3945588,7.1428571,3,2,1,1.75,2.2,4,5,2,2,3.8299999,0,2.3351216,.28400001,3.6012435,2.4789157,18,.79714817,302,4,1.725732,.69314718,0,pupa,676,.36363637,.65517241,818.57892,-.80055434,-2.4255404,.7745074,-2.1725545,707.16669,.51902938,.175,1255.33,0,.049348127,.90309,1.1760913,230,19,17,.27450982,.89473683,11.18,3.6400001,,,,,,,,,0,,,10,.74000001,.27805069,.62532657,.52352172,.40349662,.61896789,0,,,,,7.1428571,Matched (3),Middle School,Middle school,4,0,2,2,.34865719,0,022,0
317718,scaffold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3767364,.89097619,-.7913568,-.79327112,-1.944397,-1.6681155,-.41285601,-.25752088,-.045161113,-1.009043,-1.0987092,.050593074,-.5203433,.043935448,0,0,2,0,3.4000001,2.5999999,8,6,2,1,4.3899999,.77815127,3.039844,.54350001,3.3793948,2.7652223,22,1.2790256,437,5,.082253665,1.6094379,1.0986123,scaffold,746.79309,.85294116,1,888.48389,-.28130311,.052860476,1.4124509,.60587186,617.1579,-.13769256,.94999999,1665.4301,0,.10483296,1.39794,1.4623981,452,18,18,.54901963,1,12.11,3.0699999,,,,,n,0,4.6900001,.74000001,27,.95999998,.037037037,10,.73500001,2.2378511,2.1591039,2.1823416,2.1504233,1.9106739,0,,,,,0,Matched (3),Middle School,Middle school,8,2,3,4,.48746139,0,234,0
398254,wench,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9307759,-.48485965,-.51831609,-1.2090782,-2.9124758,-2.1807249,-1.5658581,.43838975,-.46001706,-2.0654919,-1.5980475,-.99807107,-.23572251,-.48279032,3.5714285,1,3,1,1.9,1.8,5,4,1,1,5.8400002,0,2.6061885,.417,2.8675115,3.2522144,4,1.0259398,412,4,.53047502,1.0986123,.69314718,wench,835.12,.75757575,.86666667,659.65387,.36655462,-.43017936,-.67582166,-.46845293,626.1875,-.09684217,.86842108,1803.75,0,-.54862148,1.770852,1.9493901,401,18,18,1.7254902,1,10.72,3.0999999,,,,,n,0,3.8599999,1.3,28,1,0,16,.69,2.1829641,2.1655908,2.1700904,2.02371,2.3698506,0,,,,,3.5714285,Matched (3),Middle School,Elementary,5,0,2,3,.96739393,0,023,0
139659,ferryman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4349,1.2848266,-.53399992,-2.3248031,-1.312814,-2.8384783,-.079844773,.38223961,-1.8193158,-1.484089,-2.2412274,.36479056,-.28297898,-1.3685004,10.714286,1,3,1,3.4000001,2.55,8,7,3,2,3.9100001,0,2.2785063,.30610001,2.8297229,2.1479223,1,1.4747739,363,4,.53047502,0,0,ferryman,782.66669,.79411763,.96296299,772.69232,-.018178452,-.24508937,.35575235,.30744845,,,,3923,0,-.72428685,.77815127,.84509802,808,22,21,.11764706,.95454544,10.62,1.5599999,,,,,n,0,4.6700001,.77999997,28,.95999998,.035714287,,,1.4994768,1.1716435,1.2496178,1.3921201,1.1191347,0,,,,,10.714286,Matched (3),Middle School,Elementary,8,2,1,1,.6339336,0,211,0
199486,landward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.531898,.85471982,-.56411684,-2.0654697,-2.4347024,-3.0612211,-.40858904,-.068810426,-1.6114268,-1.7218835,-2.4399207,.11264333,-.35115087,-1.1199917,42.857143,1,1,0,2.3499999,2.55,7,7,3,1,2.2,0,2.422272,.28940001,2.6334283,1.6038543,5,1.1517165,425,4,-1.2624104,.69314718,0,landward,,,,,,,,,791.57141,.83066207,.42105263,,0,-.97050041,.30103001,.30103001,576,18,11,.019607844,.6111111,12.36,4.3699999,,,,,,,,,0,,,6,.85000002,.75541502,.80818582,.79417348,.73884684,.67275625,0,,,,,42.857143,Matched (3),Middle School,Middle school,8,2,1,1,.50208318,0,211,0
43424,antigravity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.548619,1.0927019,-.4983252,-1.4698948,-2.353142,-3.0010345,-.20222123,.34639949,-.82524312,-3.607033,-2.2517724,.29617363,-.27499744,-.7504496,78.571426,1,0,1,2.6500001,2.45,8,8,2,2,5.71,0,2.2999573,0,1.7860218,2.7652223,10,1.2098396,172,4,1.4269178,.69314718,.69314718,antigravity,,,,,,,,,,,,,0,,1.230449,1.4623981,,19,19,.54901963,1,11.37,3.25,,,,,n,0,2.3699999,1.33,28,.95999998,.035714287,,,2.1753492,2.0717826,2.0971053,2.0201216,1.9578817,0,,,,,78.571426,Matched (3),Middle School,Middle school,11,4,1,3,.91936809,0,413,0
